gene	Top	p.value	FDR	logFC.Astocyte	logFC.Immune.cell	logFC.Neoplastic	logFC.Oligodendrocyte	logFC.OPC	logFC.Vascular
ENSG00000148175	37	1.4996175871704027e-25	3.0146537777018517e-24	-6.925451702976049	-3.346721219283457	-1.3679781978574277	-0.17972399550486196	-0.6075490487019932	-4.496614541041543
ENSG00000150337	37	0	0	0	-4.632413314639191	-0.11551647013800552	-0.18673113809180145	-0.019685573344007605	-0.0858022480159755
ENSG00000115414	38	1.6493160548075916e-16	2.520416279472037e-15	-0.42565010720887275	-1.1231541182782185	-1.344586711265458	0.18838768450673893	0.2309533292273538	-8.738558456883446
ENSG00000136859	38	1.847862550168151e-46	5.887174593426328e-45	-0.0570787926658742	-0.022806283003971677	-0.9274832918104975	-1.1393399038515275	-2.8011040293793372	-0.8230836723375492
ENSG00000168077	38	6.923066098023504e-97	4.2776156890515e-95	-4.880982450181228	-0.02129203426518493	-2.8489510452365767	-0.4277814985552228	-0.4208814076480653	-0.4044040466236753
ENSG00000275302	38	0	0	0	-5.606942204025309	-0.008641572750098081	0	-0.025516999565989948	0
ENSG00000107968	39	0	0	-0.5832839834673029	-4.75574462123902	-0.39990527173567575	0	-0.09609004978943943	-3.505946568951559
ENSG00000113296	39	4.537626525092923e-46	1.442439719212719e-44	-0.7999479990013741	0.03345182221223719	-0.8212718510256907	-0.41518317408150657	-3.2936123501415318	-0.04050658965946369
ENSG00000137831	39	1.7793782929977288e-16	2.716263783524776e-15	-1.6492789914102646	-0.4646228832572386	-0.7158841067810975	-1.2615727361041968	-0.4676472139224761	-6.508837842320171
ENSG00000182902	39	5.222997951327898e-25	1.0325186947271879e-23	-7.146305303960761	0.2162532188274796	-1.3545957646701132	-0.3866742743216241	-0.6739883887741351	0.05287004028787345
ENSG00000058404	40	2.005575204618463e-21	3.6189095948823326e-20	5.629777648720088	7.6518402802759375	7.027275408380632	7.6961426469411895	6.991147171021858	7.6961426469411895
ENSG00000126264	40	0	0	-0.04061681340502149	-3.6599084347169266	-0.014404772087104778	-0.0804023219044393	0	-0.20968548512410867
ENSG00000140931	40	9.327676783591935e-157	1.0320459746682903e-154	-0.29604459411094286	-2.3002749771843183	-2.4738992755536158	-0.21437854266003284	-2.1068988754674822	-2.3646779055785347
ENSG00000159176	40	3.6348656988625954e-19	6.082114668214061e-18	-8.104050498837431	-0.53972908134325	-1.7211876078402135	-7.966141906977969	-2.0936049308648537	-2.9591923076115556
ENSG00000170075	40	3.2736125561684565e-24	6.365704634086178e-23	-7.817109691435741	-0.6112593359973986	-2.7146178928509963	-1.8845355684734773	-6.354204384337825	0.31425990796193837
ENSG00000198753	40	2.884696150548719e-54	1.0503384733872861e-52	-2.802883957404084	-0.048880174373817455	-1.5126235001354438	-3.55732334126174	-2.724116960926535	0
ENSG00000104870	41	1.8652280359235373e-233	3.3277999695921054e-231	-2.9900466353744117	-6.498266285599738	-2.7845743603837483	-0.18831447473471402	-3.045790374447608	-3.328140916969978
ENSG00000125089	41	8.391843e-318	2.78550616e-315	-0.15788324076196475	-4.296134218323875	-0.01601210472806157	-0.010720277636016299	-0.012306806142651951	-0.4880014484324761
ENSG00000159164	41	8.316557205212004e-17	1.2846560713202457e-15	5.480176299820692	5.2122060112478525	4.625887159504172	4.953342124183573	3.215257950411008	5.424262649268277
ENSG00000077420	42	5.0659073419e-313	1.6433112611552e-310	0	-3.9009458445578358	-0.019648670903172537	-0.111807823375697	-0.011722532208689825	0
ENSG00000102934	42	4.776582355494414e-19	7.945939389274118e-18	0.7976745165877439	-0.49137402458044654	0.28712561987133833	-5.892479667528712	-5.5496332374228485	-0.3813155229466409
ENSG00000111961	42	4.6755811739876467e-23	8.87427793834117e-22	-5.32109298482139	-0.7849852081882664	-1.7026869936815994	-2.654244413717187	-2.482062058599702	-3.737150941832932
ENSG00000112769	42	5.997541561465162e-16	8.982467020649773e-15	-0.879423808138186	-0.08176352447360569	-0.8275554338721083	-0.17744190669584337	-2.115533982639983	-6.071632087113025
ENSG00000114166	42	2.1315682287390606e-45	6.64276710235649e-44	-2.437528772065851	-0.4668041320277174	-1.5406146342991316	-1.5905560242493988	-4.93657215586941	-0.1345707952652609
ENSG00000105220	43	6.580406164036337e-18	1.0576817249920104e-16	2.0389167490551108	2.421916645437803	1.5200953799965822	4.594403682519411	1.9506643289890186	2.253257527048702
ENSG00000111897	43	2.5235259643486843e-25	5.051653027931107e-24	5.962424066369859	5.077113449728734	4.366062003542103	2.455815920094703	4.987029528932157	3.4179135846399857
ENSG00000155366	43	6.424978459456869e-33	1.5412389504508934e-31	-4.444594583431842	-2.6850546841872505	-5.667244751937437	-0.3833476268314796	-5.055278181549814	-6.095863079861159
ENSG00000175445	43	2.079028442298764e-84	1.1413066521896141e-82	-0.1118786615516991	-2.0372271201502636	-2.847328778749246	0.03275623483120534	-3.0750234769427	-2.282811745201069
ENSG00000234906	43	5.521364224267e-312	1.751254034955224e-309	-0.16900406221877493	-4.754617206876865	-0.04200946192196028	-0.07886883819559715	-0.05161411487023755	-0.02540139705645602
ENSG00000011028	44	2.028543621536024e-121	1.556634575816306e-119	-0.20438941229728272	-1.686491899936156	-2.1698762721883607	0	-0.17353030283434437	-2.8526319381508385
ENSG00000012779	44	2.3134440682167494e-308	7.178214605577712e-306	-0.01488422612211151	-3.9772943886158614	-0.031664260522034686	-0.03212190044274256	-0.10973700081219938	-0.010796986650643244
ENSG00000065809	44	1.2532876775943362e-17	1.9986787734417844e-16	0.38083637317985164	-1.5129216947782482	-0.1650150610720567	-6.042059366417276	-0.01763561226626348	-1.9630221564336174
ENSG00000128242	44	2.98210721752461e-44	9.075397935123458e-43	-0.19001535326427316	-0.017047811685687347	-0.09792432421674178	-1.726606244068185	-2.7571772955295635	-0.03794919188317483
ENSG00000130770	44	7.827953300768877e-23	1.4722604464779194e-21	4.903867252248688	5.157531482895351	3.1213637215522088	4.095976626197052	3.727002308968919	3.0867213754179863
ENSG00000176788	44	8.927756126308135e-16	1.3343022323643545e-14	6.825026724504662	2.610240225138752	6.265782518877065	6.915720669553154	3.3457071706184762	6.127301043371256
ENSG00000111679	45	4.230582351815823e-307	1.2579812897388988e-304	-0.011867021189890721	-4.248997618945093	-0.11731034558829088	-0.07058424875760003	-0.0321531402772043	-0.3490861387533944
ENSG00000116016	45	4.186546791110503e-75	2.104034589771854e-73	-3.4642199226151167	-0.5858667078674841	-2.3112586779888358	-0.08137171081290573	-2.863819183021175	-6.398003167801255
ENSG00000127249	45	3.0585933950659206e-70	1.4360297213083986e-68	-5.411909816007927	-0.029671363702469943	-1.8677175543933697	-0.05593904863218061	-2.257693296789919	-0.020415749371694773
ENSG00000132639	45	8.035030638935653e-21	1.433549903869111e-19	8.307995943937238	9.331839188539533	8.252721355267921	9.038404162774516	5.673415002434359	9.349890229696488
ENSG00000143153	45	2.577898603330741e-18	4.181175768788591e-17	7.724273944957874	6.686194857208889	6.746357735586536	1.6832184641800332	6.51410596835589	7.830204214187728
ENSG00000010404	46	2.3697985014348327e-17	3.729231974749665e-16	2.8353238574797883	1.4464443946980499	2.5561974908888514	3.4358892080193266	2.9310885939522997	3.053743600183214
ENSG00000120708	46	1.5180607785868187e-304	4.4218941821978247e-302	-0.018671395091189348	-5.088719806425788	-0.6942135706205933	-0.08343474559366654	-0.01080565893742606	-3.428242089604154
ENSG00000143819	46	1.2134028832702588e-22	2.2639084121459407e-21	-2.7734391987516283	-0.1388022525050103	-0.47121643842302713	-0.8286642503743687	-0.431758547502777	-1.4601485723621128
ENSG00000105290	47	9.550544918152892e-16	1.42439840769902e-14	5.224560424071359	5.394224002848791	4.255027927412272	-2.5802228670875476	3.833622254945633	6.104894858971033
ENSG00000122877	47	6.680445580171851e-303	1.9069999953159027e-300	-0.32711138001247075	-5.022128032087664	-1.3527036446456715	-0.24051309547992622	-1.0919063485886826	-1.5766392296899896
ENSG00000129151	47	2.905737100089748e-86	1.613758195703523e-84	-4.889886905822589	-0.008088134985184335	-2.5505251912048803	-0.11253837966043227	-0.02130064772465591	0
ENSG00000198121	47	3.7400879104149416e-39	1.024611799334977e-37	-0.4276471897651303	-0.7163831640030534	-1.3776184474015536	-6.048908274715746	0.011734303331536636	-0.7524369103004191
ENSG00000141469	48	2.0108699311206408e-22	3.7081584660057995e-21	-5.67187097297178	-0.1795160431363444	-0.39482033813689865	0.16913612399096803	0.07492169979059016	0.013452185752982793
ENSG00000164889	48	8.78509821112939e-86	4.841301419592622e-84	-0.6114989205833022	-1.2011282600471123	-2.193596827673424	-1.0081534462239103	-0.31082405817223957	-0.6721436348883708
ENSG00000204257	48	8.62913172481733e-302	2.4149724923198254e-299	-0.3182054762700402	-4.509147018883407	-0.25492494722702896	-0.26416367943492736	-0.12813958317534918	-0.3137278221018931
ENSG00000103740	49	2.114067549449366e-22	3.8934304688117245e-21	-5.479969945372865	-0.5545912784399224	-0.2205515464164195	-0.2984152088026889	-0.06159368227155259	0.034149060145648225
ENSG00000124731	49	4.40187966457396e-295	1.2082313163935153e-292	-0.04517425658065524	-4.265677983948882	-0.38754424675062127	0	-0.003352962215483597	-0.010796986650643244
ENSG00000132122	49	1.7761927208656657e-73	8.772179482669754e-72	-1.433398430476428	-0.800003535393775	-1.9621836093554474	-1.4039249953050397	-2.3422138063164906	-0.5281844249103878
ENSG00000176971	49	1.5346261794097558e-82	8.360198266685314e-81	-2.7966475881588715	-0.007497303033234799	-2.4109978355241	0	-2.005330905279217	-0.6024037934688667
ENSG00000197971	49	4.969979861653754e-17	7.752625416981861e-16	0.14550157287072452	-1.7063075381663704	-0.4731533357071155	-11.296095909315447	-1.9865327605323888	0.4947648173624633
ENSG00000049323	50	8.6857091403086e-82	4.678155719231143e-80	-2.5794425920773367	-0.016538078559002672	-2.300873833476026	-0.6920714889704687	-1.2121855183645094	-1.680777119484809
ENSG00000135472	50	5.396063493288207e-15	7.811157630801463e-14	3.5483211832432087	8.110642249053738	6.5021687586774295	1.3275786129958629	2.2656074487382343	8.054984490650526
ENSG00000136160	50	2.2988680480084176e-22	4.228317480570112e-21	-5.926790651375773	-0.6029801789324788	-1.1350602789770337	0.12859880475108088	-1.3799253475992574	-1.4480771673582074
ENSG00000141338	50	5.732957630164062e-17	8.923282906797314e-16	0.4060444814751585	-0.13535883237931334	-0.18895545904248756	-5.357342927735159	0.13070398023721652	-1.8577028952621317
ENSG00000157150	50	1.3917131463024365e-40	3.9102208144044696e-39	-0.5389426292491958	-0.034679119253653225	-1.2603899560224197	-0.048951117433157484	-2.6858945597012345	-1.140140242791311
ENSG00000184060	50	1.9451754939440028e-291	5.2383943066157305e-289	-0.11279886586199545	-4.0711839208782115	-0.13233016040062942	-0.07388344976392193	-0.029152661789375485	-2.19176187264514
ENSG00000103811	51	4.499040678720148e-286	1.1675419564977416e-283	-3.708095524322085	-4.060833052455235	-0.16542059420063443	-0.1470291956931273	-0.14422968086050506	-0.9760924334945447
ENSG00000106829	51	1.502226859851436e-74	7.523257533564816e-73	-1.5415035267284647	-1.128846283417583	-1.5794958343759262	-3.2912129566216053	-2.4154135564666	-1.816632832813881
ENSG00000125814	51	2.91585579794358e-15	4.268513826056281e-14	4.761726854165714	4.210699501992572	4.834645282517094	5.197951895904733	4.629413774076962	5.150666481750978
ENSG00000144908	51	2.440093644539625e-22	4.4822981452399165e-21	-6.049798984570169	-1.0128479875731407	-2.348248853260851	0.023529646939679294	-1.817163071761135	-0.3447791816490277
ENSG00000168273	51	6.761075519347565e-81	3.5925517595852274e-79	-0.35305500102932574	-0.7831457798936841	-1.3835216667770187	-0.4635049153261704	-0.4584248332749363	-1.408603823276332
ENSG00000171603	51	5.764952425001172e-17	8.963307839002354e-16	1.9653741700365348	5.184465407249746	3.5802871055355894	4.779835680007705	1.556770393178427	4.704920368905625
ENSG00000087460	52	7.126880744919204e-17	1.1020798361021834e-15	3.455516646798803	1.8251494352953703	1.9412249978179341	5.438524364733412	2.056826591113582	1.945580839125036
ENSG00000138964	52	1.2759266774134768e-284	3.2520181190576546e-282	0	-3.8079298570929283	-0.009782390983516999	-0.029489578461656264	-0.0019881766992074956	0
ENSG00000154134	52	6.770800976167804e-81	3.5925517595852274e-79	-2.7906814899619716	-0.7628502279329596	-2.137904640049028	-0.44160814599720366	-0.3756575937570615	-0.4805631810398626
ENSG00000164050	52	3.489154435414804e-50	1.177321542711009e-48	-5.406640769079851	-0.031235465456655086	-1.5698691925197894	-2.6559869434235654	-2.4276580718445824	-0.3854089528466989
ENSG00000164309	52	4.123174748154519e-45	1.2793494169654278e-43	-3.562669616888212	-0.06579847915588546	-1.3562713156785202	-0.03667677698293907	-2.595112574898155	-0.031746118157232744
ENSG00000103489	53	4.240244104313702e-40	1.1866863549190071e-38	-0.2057067120926575	-0.24277649812478183	-0.5432777029026246	0.14336694967027513	-5.355387050095741	-0.43671932479660175
ENSG00000131095	53	7.086314707217685e-22	1.2884454753645572e-20	-6.065663792046013	-1.4627183163570117	-6.146706013485655	-0.5196115005148523	-1.9599211248157815	0.2034692320891589
ENSG00000168899	53	7.9953291055982e-112	5.882336717742395e-110	-1.918765789225	-1.7106227130231415	-1.913538785571801	-0.41760100997774907	-1.039065211581119	-5.509989859021987
ENSG00000205809	54	1.0968696436019383e-39	3.063722196307331e-38	-0.04295864784606767	-0.0038693973255758945	-0.06446680789221522	-0.46207400241494334	-2.198498569169746	-0.1015320775033779
ENSG00000112799	55	1.0909769364784297e-272	2.6392396295521126e-270	-0.007247242838014554	-3.8286213257673323	-0.01519682220963348	-0.054395225263232906	-0.01169472397395925	0
ENSG00000116649	55	9.618213798984248e-17	1.4793185943200672e-15	5.326589568490913	5.234341781974351	2.799991982374715	5.856372657944606	3.3200940724437227	3.9172406371487742
ENSG00000177674	55	2.3407779240365595e-78	1.2017958025098364e-76	-1.589054895508567	-1.2252047934463828	-2.2040978459488714	-1.193275283006721	-0.7940130386822859	-1.7770628693982793
ENSG00000110876	56	1.5101441602131614e-271	3.5923812664535857e-269	-0.10053228104561024	-4.056921532597544	-0.08981368675089423	-0.1316997707330242	-0.09851506803626287	-0.018905680817990773
ENSG00000117228	56	7.939335093042363e-77	4.032673657757774e-75	-0.2999828196254378	-0.6229039897220514	-2.3974717655301028	-0.10030582487875009	-0.27481282422085473	-1.5940679179569872
ENSG00000141540	56	1.0311842714977253e-16	1.580890774123201e-15	-2.6091729982943317	-0.7928578965720646	-0.7416451312065202	-5.578337646907927	-0.8077727812037089	-1.166589752968042
ENSG00000255823	56	1.0886445668594153e-14	1.5476318628271375e-13	-1.6142459605201616	-1.93880829794589	-1.549076573793048	-1.102442638064458	-1.135415946870225	-2.4942889153804106
ENSG00000103089	57	3.5375584970560296e-37	9.264508702473581e-36	0	-0.0067994725043387765	-0.0010267943266757521	-5.132001129945152	-2.168398244855237	0
ENSG00000110079	57	5.65946347153308e-271	1.3242216742489877e-268	-0.10369766716308276	-3.985248837046148	-0.10329837859453028	-0.06711515496764991	-0.06401775529816892	-0.16087292212270665
ENSG00000090104	58	7.42615615203866e-266	1.709573012226648e-263	0.015272741710954201	-9.028912273668448	-0.096331281911134	-0.08154501695048337	0.02318047126555731	-0.08212274646054997
ENSG00000185985	58	6.142391370017535e-37	1.5940064004410974e-35	-3.171181158906144	0.09176125571736513	-0.7878987737011521	-1.4183946196876633	-3.03186265236206	0.09463113936858854
ENSG00000240065	58	1.3369776565411034e-83	7.311372448969747e-82	-0.4435419696235337	-1.2996708365975997	-1.9573046953491198	-0.9626065547638749	-1.0300175315816986	-1.903064017294103
ENSG00000256045	58	1.5135423102809783e-14	2.117920528886314e-13	-1.792628248559737	-2.2539110744456146	-1.6604381035228233	-1.1929965856686078	-1.309441142424518	-2.4945707512649467
ENSG00000140379	59	3.757164540698862e-265	8.512064998316394e-263	0	-3.8617291754494154	-0.03227907122334136	-0.09058875104742994	-0.016032940797427443	0
ENSG00000169504	59	3.2130518206729966e-16	4.847768354806097e-15	-0.4941778474389673	-0.4493354630832307	-5.472367161192297	-6.278751381390659	-2.4440855586088905	-5.02619673562947
ENSG00000124942	60	4.365722964264413e-138	4.020126701222312e-136	-4.4200728045699105	-2.14324267912096	-2.094056520121503	-0.1477677021173757	-0.16163466821522046	-3.3004486737501506
ENSG00000160014	60	6.281136887536565e-20	1.0814314450640425e-18	4.938680430365071	4.954538667570055	4.475308957567767	4.868096983437792	3.097211367739072	4.797156066519548
ENSG00000167851	60	6.367108764249561e-263	1.4199647405021628e-260	-0.015467095239134391	-3.8439868401760444	-0.008167611368658984	-0.13078482322264293	-0.0175143609308664	-0.23311816986055725
ENSG00000187189	60	4.11214637022897e-16	6.178175278134544e-15	5.59891091353763	8.47073189805715	5.675175656107463	6.703614335812099	3.938138944741409	6.771575743110451
ENSG00000267594	60	5.5689428124852895e-36	1.4143331096548444e-34	-0.8185778592013062	-0.0013098953349511462	-0.6009332076025803	-0.11093687186829718	-1.7155068816537953	0
ENSG00000116962	61	5.938309825757582e-23	1.1211309013629333e-21	-0.7617850341117359	-0.056765292801123586	-0.6285230980723344	0	-0.24981474425703978	-6.486037197184402
